entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,timePenalty,reasonRetired
5985,1,1,5211245,1,,58,9,1,9,,
5986,2,2,5251470,2,,58,6,1,6,,
6001,3,3,,7,,57,4,1,4,,
5989,4,4,,6,,57,3,1,3,,
5993,5,5,,12,,57,2,1,2,,
6024,6,6,,25,,57,1,1,1,,
6003,7,7,,9,,57,0,1,0,,
6028,8,8,,18,,57,0,1,0,,
5994,9,9,,21,,56,0,1,0,,
6004,10,10,,16,,56,0,1,0,,
6002,11,11,,23,,56,0,1,0,,
5999,12,12,,14,,52,0,1,0,,Spun off
5991,13,DNF,,22,,51,0,1,0,,Fuel system
5996,14,NC,,24,,46,0,1,0,,
6006,15,DNF,,15,,43,0,1,0,,Spun off
5997,16,DNF,,19,,39,0,1,0,,Transmission
5995,17,DNF,,8,,29,0,1,0,,Engine
6009,18,DNF,,3,,23,0,1,0,,Gearbox
5990,19,DNF,,4,,21,0,1,0,,Engine
5992,20,DNF,,17,,19,0,1,0,,Spun off
6005,21,DNF,,11,,6,0,1,0,,Gearbox
6010,22,DNF,,5,,3,0,1,0,,Accident
5998,23,DNF,,13,,1,0,1,0,,Spun off
6027,24,DNF,,20,,0,0,1,0,,Electrical
6026,25,DNF,,26,,0,0,1,0,,Electrical
6008,26,DSQ,,10,,4,0,1,0,,Illegal car repairs
