entrantId,positionOrder,positionText,laps,time
5986,1,1,,86736
5985,2,2,,86969
6010,3,3,,88015
5990,4,4,,88237
5989,5,5,,88731
6009,6,6,,89015
6001,7,7,,89095
5992,8,8,,89234
6028,9,9,,90079
6020,10,10,,90090
5991,11,11,,90137
6003,12,12,,90163
6008,13,13,,90178
5996,14,14,,90180
6004,15,15,,90237
5994,16,16,,90345
6002,17,17,,90356
6005,18,18,,90446
5993,19,19,,90634
6007,20,20,,90800
5998,21,21,,90809
6006,22,22,,90960
6024,23,23,,91148
6027,24,24,,91221
5997,25,25,,91267
6013,26,26,,91552
5995,27,27,,92877
5999,28,28,,93022
6025,29,29,,95392
6026,30,30,,
