sessionId,entrantId,positionOrder,positionText,laps,time
1999-01-Q,6484,1,1,12,90462
1999-01-Q,6485,2,2,11,90946
1999-01-Q,6486,3,3,11,91781
1999-01-Q,6498,4,4,12,92148
1999-01-Q,6491,5,5,11,92276
1999-01-Q,6487,6,6,12,92289
1999-01-Q,6492,7,7,12,92540
1999-01-Q,6489,8,8,10,92691
1999-01-Q,6490,9,9,12,92695
1999-01-Q,6493,10,10,12,92789
1999-01-Q,6504,11,11,10,92888
1999-01-Q,6501,12,12,11,92971
1999-01-Q,6499,13,13,12,92991
1999-01-Q,6495,14,14,9,93374
1999-01-Q,6488,15,15,12,93549
1999-01-Q,6494,16,16,10,93910
1999-01-Q,6497,17,17,12,94182
1999-01-Q,6496,18,18,12,94244
1999-01-Q,6505,19,19,11,94412
1999-01-Q,6500,20,20,10,95068
1999-01-Q,6502,21,21,11,95316
1999-01-Q,6503,22,NC,11,97013
