entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
4825,1,1,6096520,5,,54,9,1,9,,,
4848,2,2,6137440,4,,54,6,1,6,40920,,
4852,3,3,6143000,8,,54,4,1,4,46480,,
4847,4,4,6143450,1,,54,3,1,3,46930,,
4845,5,5,6145420,12,,54,2,1,2,48900,,
4869,6,6,6179060,14,,54,1,1,1,"01:22,54",,
4846,7,7,6185710,10,,54,0,1,0,"01:29,19",,
4849,8,8,6186050,6,,54,0,1,0,"01:29,53",,
4861,9,9,6202280,17,,54,0,1,0,"01:45,76",,
4854,10,10,,16,,53,0,1,0,+1 lap,,
4860,11,11,,15,,53,0,1,0,+1 lap,,
4859,12,12,,9,,53,0,1,0,+1 lap,,
4864,13,13,,18,,51,0,1,0,+3 laps,,
4865,14,14,,24,,51,0,1,0,+3 laps,,
4876,15,15,,25,,51,0,1,0,+3 laps,,
4853,16,16,,19,,50,0,1,0,+4 laps,,
4872,17,DNF,,2,,43,0,1,0,,,Collision damage
4824,18,DNF,,3,,41,0,1,0,,,Collision
4863,19,DNF,,11,,29,0,1,0,,,Oil leak
4851,20,DNF,,13,,28,0,1,0,,,Halfshaft
4873,21,DNF,,22,,20,0,1,0,,,Overheating
4856,22,DNF,,20,,16,0,1,0,,,Fuel system
4874,23,DNF,,23,,16,0,1,0,,,Overheating
4867,24,DNF,,7,,7,0,1,0,,,Halfshaft
4857,25,DNF,,21,,0,0,1,0,,,Clutch
