entrantId,lap,time,timeOfDay,annotation
7048,1,28632,14:04:37,
7041,2,30232,14:06:56,
7047,3,24104,14:09:03,
7047,6,28727,14:14:39,
7041,12,16211,14:22:17,Drive-through
7040,23,22016,14:35:38,
7043,24,22803,14:36:49,
7049,25,21685,14:37:53,
7053,25,27638,14:38:02,
7054,26,22777,14:39:05,
7051,26,21984,14:39:12,
7038,33,21768,14:47:13,
7045,34,22447,14:48:45,
7055,34,23926,14:50:23,
7052,35,21869,14:49:40,
7037,36,31882,14:51:04,
7044,37,21847,14:52:53,
7042,38,26689,14:54:06,
7048,45,22111,15:03:07,
7041,45,22449,15:04:13,
7036,50,27710,15:09:02,
