entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
4317,1,1,5423910,1,,54,9,1,9,,,
4395,2,2,5428030,5,,54,6,1,6,4120,,
4295,3,3,5443680,7,,54,4,1,4,19770,,
4396,4,4,5455780,10,,54,3,1,3,31870,,
4294,5,5,5472340,8,,54,2,1,2,48430,,
4402,6,6,5508420,13,,54,1,1,1,"01:24,51",,
4323,7,7,5521330,12,,54,0,1,0,"01:37,42",,
4319,8,8,,11,,53,0,1,0,+1 lap,,
4397,9,9,,22,,53,0,1,0,+1 lap,,
4401,10,10,,16,,52,0,1,0,+2 laps,,
4399,11,11,,17,,52,0,1,0,+2 laps,,
4321,12,12,,15,,51,0,1,0,+3 laps,,
4404,13,NC,,19,,47,0,1,0,+7 laps,,
4299,14,DNF,,3,,42,0,1,0,,,Engine
4298,15,DNF,,2,,35,0,1,0,,,Halfshaft
4315,16,DNF,,6,,31,0,1,0,,,Engine
4403,17,DNF,,21,,20,0,1,0,,,Handling
4322,18,DNF,,18,,12,0,1,0,,,Engine
4316,19,DNF,,4,,8,0,1,0,,,Engine
4398,20,DNF,,14,,6,0,1,0,,,Ignition
4296,21,DNF,,9,,4,0,1,0,,,Engine
4405,22,DNS,,20,,,0,1,0,,,Fuel leak
