entrantId,positionOrder,positionText,time,laps
7283,1,1,89878,3
7299,2,2,90063,3
7311,3,3,90393,5
7305,4,4,90425,10
7300,5,5,90439,5
7312,6,6,90651,5
7284,7,7,90652,6
7309,8,8,90733,6
7314,9,9,90811,6
7313,10,10,90811,6
7290,11,11,90843,6
7303,12,12,90941,6
7291,13,13,90960,6
7294,14,14,90971,6
7296,15,15,90976,6
7287,16,16,91049,5
7293,17,17,91181,7
7297,18,18,91299,6
7288,19,19,91398,6
7302,20,20,,2
