entrantId,positionOrder,positionText,time,laps
7311,1,1,89940,6
7283,2,2,89964,3
7284,3,3,89965,6
7313,4,4,90040,6
7312,5,5,90067,6
7300,6,6,90122,3
7309,7,7,90204,6
7314,8,8,90268,6
7299,9,9,90296,3
7294,10,10,90465,6
7305,11,11,90508,6
7290,12,12,90509,6
7303,13,13,90537,6
7291,14,14,90586,6
7296,15,15,90665,3
