entrantId,positionOrder,positionText,time,laps
7283,1,1,90267,12
7299,2,2,90507,16
7300,3,3,90555,15
7284,4,4,91004,12
7311,5,5,91022,20
7312,6,6,91137,20
7313,7,7,91159,13
7314,8,8,91505,9
7294,9,9,91549,16
7288,10,10,91668,15
7287,11,11,91699,15
7296,12,12,91880,16
7291,13,13,91924,13
7309,14,14,91951,18
7297,15,15,91979,13
7302,16,16,92002,13
7305,17,17,92048,18
7303,18,18,92113,12
7293,19,19,92154,19
7290,20,20,92199,15
