entrantId,positionOrder,positionText,time,laps
7283,1,1,87535,18
7311,2,2,87941,26
7284,3,3,88050,22
7312,4,4,88125,27
7291,5,5,88407,25
7290,6,6,88428,24
7287,7,7,88456,19
7297,8,8,88497,16
7303,9,9,88561,20
7314,10,10,88606,20
7296,11,11,88607,14
7294,12,12,88618,24
7313,13,13,88718,23
7293,14,14,88723,24
7288,15,15,89074,19
7309,16,16,89179,20
7302,17,17,89264,20
7300,18,18,89375,18
7299,19,19,89401,18
7306,20,20,89447,22
