entrantId,positionOrder,positionText,time,laps
7283,1,1,87363,6
7312,2,2,87686,8
7284,3,3,87713,8
7311,4,4,87713,8
7296,5,5,87809,9
7313,6,6,87846,9
7287,7,7,87864,10
7291,8,8,87872,9
7297,9,9,87945,10
7290,10,10,88061,9
7314,11,11,88086,9
7294,12,12,88179,8
7288,13,13,88180,10
7303,14,14,88234,9
7306,15,15,88325,10
7299,16,16,88394,8
7309,17,17,88429,10
7293,18,18,88476,8
7300,19,19,88484,9
7302,20,20,88577,10
