entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
7129,1,1,6174807,1,,78,25,1,25,,,
7130,2,2,6182143,2,,78,18,1,18,7336,,
7145,3,3,6191820,3,,78,15,1,15,17013,,
7131,4,4,6192934,4,,78,12,1,12,18127,,
7147,5,5,6193629,5,,78,10,1,10,18822,,
7142,6,6,6198474,6,,78,8,1,8,23667,,
7134,7,7,6199138,10,,78,6,1,6,24331,,
7140,8,8,6199646,11,,78,4,1,4,24839,,
7143,9,9,6200124,20,15,78,2,1,2,25317,,
7146,10,10,6243820,8,,78,1,1,1,"01:09,01",,
7133,11,11,6244671,16,,78,0,1,0,"01:09,86",,
7135,12,12,6245268,9,,78,0,1,0,"01:10,46",,
7139,13,13,6249630,19,,78,0,1,0,"01:14,82",,
7128,14,14,,12,,77,0,1,0,+1 lap,,
7132,15,15,,18,3,77,0,1,0,+1 lap,,
7144,16,16,,13,,77,0,1,0,+1 lap,,
7138,17,17,,17,,76,0,1,0,+2 laps,,
7137,18,18,,14,,70,0,1,0,,,Collision
7141,19,19,,15,,70,0,1,0,,5000,Collision damage
7136,20,DNF,,7,,52,0,1,0,,,Gearbox
