entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
156,1,1,10277400,3,,80,8,1,8,,,
158,2,2,10356000,,,80,3,1,3,"01:18,60",,
171,2,2,10356000,6,,80,3,1,3,"01:18,60",,
41,3,3,10373000,5,,80,4,0,0,"01:35,60",,
176,4,4,,13,,75,3,1,3,+5 laps,,
163,5,5,,16,,75,2,1,2,+5 laps,,
167,6,6,,17,,72,0,1,0,+8 laps,,
155,7,7,,18,,72,0,1,0,+8 laps,,
172,8,DNF,,24,,56,0,1,0,,,Gearbox
166,9,DNF,,21,,51,0,1,0,,,Radiator
157,10,DNF,,8,,48,0,1,0,,,Gearbox
168,11,DNF,,11,,42,0,1,0,,,Oil pipe
161,12,DNF,,9,,39,0,1,0,,,Retirement
159,13,DNF,,,,,0,1,0,,,
174,13,DNF,,7,,34,0,1,0,,,Engine
175,14,DNF,,20,,29,0,1,0,,,Gearbox
159,15,DNF,,1,,23,1,1,1,,,Gearbox
153,16,DNF,,22,,22,0,1,0,,,Overheating
158,17,DNF,,2,,21,0,1,0,,,Engine
162,18,DNF,,25,,17,0,1,0,,,Engine
178,19,DNF,,14,,16,0,1,0,,,Brakes
177,20,DNF,,26,,15,0,1,0,,,Retirement
154,21,DNF,,19,,13,0,1,0,,,Oil pressure
169,22,DNF,,12,,13,0,1,0,,,Water pipe
170,23,DNF,,4,,11,0,1,0,,,Engine
152,24,DNF,,10,,7,0,1,0,,,Transmission
114,25,DNF,,15,,1,0,1,0,,,Engine
165,26,DNF,,27,,0,0,1,0,,,Engine
173,27,DNS,,23,,,0,1,0,,,
