entrantId,positionOrder,positionText,laps,time
6356,1,1,23,82465
6357,2,2,21,82666
6352,3,3,21,82938
6375,4,4,16,83413
6374,5,5,11,83821
6353,6,6,23,84115
6378,7,7,23,84209
6359,8,8,21,84482
6364,9,9,21,84546
6360,10,10,22,84551
6382,11,11,23,85277
6365,12,12,22,85476
6355,13,13,23,85709
6373,14,14,23,85755
6377,15,15,23,86056
6354,16,16,14,86146
6363,17,17,17,86851
6370,18,18,23,87291
6361,19,19,10,87420
6362,20,20,23,87514
6371,21,21,22,87591
6376,22,22,22,87648
6367,23,23,18,88261
6369,24,24,20,88570
6366,25,25,16,89719
6368,26,26,23,90206
