entrantId,positionOrder,positionText,laps,time
6352,1,1,12,83432
6374,2,2,13,84065
6375,3,3,9,84550
6359,4,4,12,84618
6356,5,5,14,84724
6357,6,6,10,84734
6353,7,7,14,85267
6365,8,8,10,85290
6364,9,9,14,85411
6378,10,10,12,85850
6377,11,11,13,86082
6373,12,12,13,86294
6382,13,13,13,86388
6360,14,14,12,86793
6361,15,15,13,86880
6363,16,16,10,87084
6367,17,17,12,87440
6354,18,18,15,87503
6370,19,19,11,87568
6376,20,20,14,87728
6371,21,21,13,87850
6355,22,22,13,88072
6366,23,23,10,90468
6369,24,24,11,91274
6368,25,25,13,92758
6362,26,26,2,1743968
