entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,timePenalty,reasonRetired
6534,1,1,5253298,1,,53,10,1,10,,
6539,2,2,5256452,2,,53,6,1,6,,
6537,3,3,5276560,7,,53,4,1,4,,
6536,4,4,5288837,5,,53,3,1,3,,
6535,5,5,5289842,4,,53,2,1,2,,
6538,6,6,5290420,3,,53,1,1,1,,
6541,7,7,5350400,9,,53,0,1,0,,
6559,8,8,,8,,52,0,1,0,,
6548,9,9,,10,,52,0,1,0,,
6543,10,10,,14,,52,0,1,0,,
6553,11,11,,18,,52,0,1,0,,
6561,12,12,,15,,52,0,1,0,,
6542,13,13,,17,,51,0,1,0,,
6547,14,14,,PL,,51,0,1,0,,
6546,15,15,,21,,51,0,1,0,,
6562,16,16,,PL,,50,0,1,0,,
6540,17,17,,6,,47,0,1,0,,Gearbox
6556,18,DNF,,16,,45,0,1,0,,Oil leak
6563,19,DNF,,19,,42,0,1,0,,Brakes
6550,20,DNF,,13,,24,0,1,0,,Fuel rig
6549,21,DNF,,12,,5,0,1,0,,Collision
6560,22,DNF,,11,,5,0,1,0,,Collision
