entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,timePenalty,reasonRetired
5908,1,1,5184207,1,,63,9,1,9,,
5909,2,2,5210383,3,,63,6,1,3,,
5910,3,3,5271086,8,,63,4,1,4,,
5920,4,4,5285559,12,,63,3,1,3,,
5921,5,5,,6,,61,2,1,2,,
5929,6,6,,24,,60,1,1,1,,
5906,7,7,,22,,60,0,1,0,,
5907,8,8,,25,,60,0,1,0,,
5941,9,9,,23,,59,0,1,0,,
5916,10,DNF,,7,,54,0,1,0,,Clutch
5931,11,DNF,,20,,51,0,1,0,,Water leak
5923,12,DNF,,26,,50,0,1,0,,Engine
5937,13,DNF,,21,,43,0,1,0,,Water leak
5924,14,DNF,,19,,32,0,1,0,,Transmission
5936,15,DNF,,18,,29,0,1,0,,Overheating
5919,16,DNF,,11,,26,0,1,0,,Accident
5912,17,DNF,,10,,22,0,1,0,,Accident
5928,18,DNF,,2,,20,0,1,0,,Turbo
5922,19,DNF,,4,,15,0,1,0,,Electrical
5925,20,DNF,,14,,13,0,1,0,,Turbo
5927,21,DNF,,9,,12,0,1,0,,Engine
5930,22,DNF,,13,,3,0,1,0,,Turbo
5905,23,DNF,,15,,1,0,1,0,,Collision
5915,24,DNF,,16,,1,0,1,0,,Collision
5935,25,DNF,,17,,1,0,1,0,,Collision
5904,26,DNF,,5,,0,0,1,0,,Collision
