entrantId,positionOrder,positionText,laps,time
5928,1,1,,79992
5904,2,2,,80572
5908,3,3,,80696
5909,4,4,,80701
5922,5,5,,80766
5927,6,6,,81290
5916,7,7,,81361
5910,8,8,,81720
5905,9,9,,82185
5921,10,10,,82666
5912,11,11,,82930
5919,12,12,,83347
5915,13,13,,83750
5935,14,14,,83992
5936,15,15,,84299
5920,16,16,,84445
5930,17,17,,85184
5925,18,18,,86055
5907,19,19,,87011
5937,20,20,,87059
5931,21,21,,87161
5929,22,22,,87184
5906,23,23,,87306
5923,24,24,,87670
5924,25,25,,87798
5941,26,26,,88156
5917,27,27,,90285
