entrantId,lap,time,timeOfDay,annotation
6302,1,49111,14:01:34,
6289,17,28482,14:20:46,
6293,18,43745,14:22:35,
6287,18,21992,14:23:00,
6306,18,53890,14:25:13,
6304,19,27693,14:24:39,
6309,19,24806,14:24:41,
6303,22,34437,14:28:34,
6291,23,23342,14:28:40,
6295,23,56753,14:29:00,
6292,24,24689,14:29:34,
6310,24,26081,14:30:50,
6305,24,24900,14:31:46,
6315,26,27417,14:33:57,
6308,27,24334,14:34:28,
6294,27,30570,14:34:33,
6312,27,29481,14:35:13,
6298,27,25154,14:35:44,
6296,28,27201,14:34:50,
6297,30,27335,14:39:47,
6299,31,26150,14:39:42,
6289,38,27961,14:49:46,
6302,39,23841,14:50:32,
6306,39,24235,14:53:56,
6287,42,21411,14:53:38,
6304,42,22694,14:54:52,
6295,46,25039,14:59:31,
6309,48,26491,15:02:35,
6291,51,24181,15:04:18,
6303,51,26896,15:06:42,
6294,53,24524,15:07:00,
6296,53,26230,15:07:26,
6292,54,23846,15:09:39,
6312,54,29390,15:12:33,
6298,55,47273,15:13:06,
6310,56,26863,15:12:37,
6308,57,23066,15:11:53,
6297,58,25566,15:17:47,
6306,59,25894,15:20:32,
6299,63,33985,15:19:47,
6304,63,24276,15:22:17,
