entrantId,positionOrder,positionText,laps,time
6009,1,1,,76735
5985,2,2,,76871
6032,3,3,,76919
6010,4,4,,77374
5991,5,5,,77566
6052,6,6,,77610
6018,7,7,,77696
5986,8,8,,77704
6051,9,9,,77850
6030,10,10,,77974
5992,11,11,,78173
5996,12,12,,78370
5994,13,13,,78445
5995,14,14,,78839
6038,15,15,,78953
6027,16,16,,79135
6003,17,17,,79256
6004,18,18,,79350
6008,19,19,,79481
6044,20,20,,79558
5993,21,21,,79576
6007,22,22,,79626
6046,23,23,,79766
6024,24,24,,79892
6029,25,25,,80281
6043,26,26,,81365
6034,27,27,,81889
6048,28,28,,82335
6033,29,29,,83495
6020,30,30,,104071
