entrantId,positionOrder,positionText,laps,time
5684,1,1,,94526
5695,2,2,,94672
5702,3,3,,94993
5710,4,4,,95206
5688,5,5,,95815
5689,6,6,,95958
5691,7,7,,96054
5699,8,8,,96126
5703,9,9,,96390
5711,10,10,,96747
5700,11,11,,96828
5696,12,12,,97005
5708,13,13,,97237
5690,14,14,,97844
5685,15,15,,98234
5709,16,16,,98378
5701,17,17,,98741
5686,18,18,,98747
5687,19,19,,99697
5693,20,20,,100056
5704,21,21,,100255
5706,22,22,,101316
5705,23,23,,101472
5694,24,24,,102098
5692,25,25,,102292
5697,26,26,,104357
5707,27,27,,106964
