sessionId,entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
1983-01-R,5688,1,1,6507731,4,,63,9,1,9,,,
1983-01-R,5691,2,3,6559614,9,,63,4,1,4,51883,,
1983-01-R,5685,3,4,6581682,18,,63,3,1,3,"01:13,95",,
1983-01-R,5702,4,5,6585848,3,,63,2,1,2,"01:18,12",,
1983-01-R,5704,5,6,6585938,20,,63,1,1,1,"01:18,21",,
1983-01-R,5695,6,7,,2,,62,0,1,0,+1 lap,,
1983-01-R,5710,7,8,,5,,62,0,1,0,+1 lap,,
1983-01-R,5705,8,9,,23,,62,0,1,0,+1 lap,,
1983-01-R,5703,9,10,,6,,62,0,1,0,+1 lap,,
1983-01-R,5687,10,11,,21,,62,0,1,0,+1 lap,,
1983-01-R,5694,11,12,,22,,61,0,1,0,+2 laps,,
1983-01-R,5709,12,13,,19,,60,0,1,0,+3 laps,,
1983-01-R,5697,13,14,,26,,59,0,1,0,+4 laps,,
1983-01-R,5692,14,15,,25,,59,0,1,0,+4 laps,,
1983-01-R,5708,15,NC,,14,,53,0,1,0,+10 laps,,
1983-01-R,5696,16,DNF,,8,,41,0,1,0,,,Brakes
1983-01-R,5690,17,DNF,,16,,34,0,1,0,,,Engine
1983-01-R,5701,18,DNF,,17,,25,0,1,0,,,Engine
1983-01-R,5699,19,DNF,,10,,23,0,1,0,,,Collision
1983-01-R,5700,20,DNF,,12,,22,0,1,0,,,Suspension
1983-01-R,5689,21,DNF,,7,,19,0,1,0,,,Exhaust
1983-01-R,5706,22,DNF,,24,,17,0,1,0,,,Engine
1983-01-R,5711,23,DNF,,15,,16,0,1,0,,,Spun off
1983-01-R,5686,24,DNF,,11,,7,0,1,0,,,Engine
1983-01-R,5684,25,DSQ,,1,,63,0,1,0,,,Push start in pits
1983-01-R,5693,26,DSQ,,13,,60,0,1,0,,,Illegal car change
