entrantId,positionOrder,positionText,laps,time
6191,1,1,,75703
6192,2,2,,77591
6203,3,3,,78541
6206,4,4,,78953
6222,5,5,,79277
6211,6,6,,79340
6190,7,7,,79343
6215,8,8,,79344
6221,9,9,,79358
6204,10,10,,79488
6195,11,11,,79533
6210,12,12,,79541
6212,13,13,,79895
6201,14,14,,79897
6213,15,15,,80413
6208,16,16,,80445
6205,17,17,,80502
6200,18,18,,80533
6197,19,19,,80577
6216,20,20,,80817
6209,21,21,,80823
6202,22,22,,80886
6196,23,23,,80891
6207,24,24,,81019
6198,25,25,,81161
6214,26,26,,81568
6189,27,27,,81930
6193,28,28,,82742
6194,29,29,,90420
