sessionId,entrantId,positionOrder,positionText,laps,time
2014-10-FP3,7001,1,1,24,77779
2014-10-FP3,7017,2,2,20,78380
2014-10-FP3,7008,3,3,11,78384
2014-10-FP3,7010,4,4,18,78575
2014-10-FP3,7018,5,5,19,78611
2014-10-FP3,7011,6,6,16,78756
2014-10-FP3,6999,7,7,13,78769
2014-10-FP3,7002,8,8,8,78842
2014-10-FP3,6998,9,9,17,78890
2014-10-FP3,7016,10,10,19,79127
2014-10-FP3,7015,11,11,19,79131
2014-10-FP3,7014,12,12,20,79470
2014-10-FP3,7013,13,13,15,79489
2014-10-FP3,7006,14,14,21,79505
2014-10-FP3,7012,15,15,23,79601
2014-10-FP3,7003,16,16,23,80078
2014-10-FP3,7009,17,17,21,80198
2014-10-FP3,7007,18,18,19,80466
2014-10-FP3,7019,19,19,6,80844
2014-10-FP3,7005,20,20,21,81018
2014-10-FP3,7004,21,21,14,83077
2014-10-FP3,7000,22,22,7,83449
