entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,timePenalty,reasonRetired
7001,1,1,5622914,1,,67,25,1,25,,
7018,2,2,5643703,2,,67,18,1,18,,
7017,3,3,5645444,20,5,67,15,1,15,,
6998,4,4,5666928,6,,67,12,1,12,,
7008,5,5,5675381,7,,67,10,1,10,,
6999,6,6,5675463,5,,67,8,1,8,,
7016,7,7,5687092,9,,67,6,1,6,,
7013,8,8,5707625,11,,67,4,1,4,,
7011,9,9,,4,,66,2,1,2,,
7006,10,10,,10,,66,1,1,1,,
7002,11,11,,12,,66,0,1,0,,
7007,12,12,,18,,66,0,1,0,,
7014,13,13,,13,,66,0,1,0,,
7012,14,14,,16,3,66,0,1,0,,
7009,15,15,,17,,66,0,1,0,,
7005,16,16,,19,,65,0,1,0,,
7000,17,17,,21,,65,0,1,0,,
7004,18,18,,PL,,65,0,1,0,,
7019,19,DNF,,15,,47,0,1,0,,Spun off
7015,20,DNF,,8,,44,0,1,0,,Oil leak
7003,21,DNF,,14,,26,0,1,0,,Water leak
7010,22,DNF,,3,,0,0,1,0,,Collision
