entrantId,positionOrder,positionText,laps,time
6122,1,1,,81114
6126,2,2,,81328
6123,3,3,,81360
6127,4,4,,81619
6171,5,5,,81956
6170,6,6,,82080
6176,7,7,,82471
6177,8,8,,83102
6162,9,9,,83176
6143,10,10,,83294
6157,11,11,,83473
6136,12,12,,83674
6153,13,13,,84060
6144,14,14,,84287
6135,15,15,,84391
6125,16,16,,84457
6124,17,17,,84464
6141,18,18,,84584
6156,19,19,,84713
6142,20,20,,84733
6169,21,21,,85478
6154,22,22,,85717
6168,23,23,,86133
6149,24,24,,86325
6159,25,25,,86416
6166,26,26,,86563
6132,27,27,,86701
6155,28,28,,87110
6173,29,29,,87169
6150,30,30,,87257
