entrantId,positionOrder,positionText,laps,time
5858,1,1,,92188
5867,2,2,,92225
5857,3,3,,93078
5874,4,4,,93278
5861,5,5,,93457
5864,6,6,,94413
5862,7,7,,94588
5870,8,8,,94721
5881,9,9,,95164
5879,10,10,,95336
5873,11,11,,95693
5882,12,12,,95852
5863,13,13,,96002
5872,14,14,,96193
5876,15,15,,96743
5859,16,16,,96873
5878,17,17,,97382
5875,18,18,,98227
5877,19,19,,98594
5883,20,20,,98832
5884,21,21,,99867
5868,22,22,,99888
5866,23,23,,104764
5871,24,24,,110971
5880,25,25,,112436
5860,26,26,,171270
