entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
5857,1,1,5548408,4,,60,9,1,9,,,
5862,2,2,5556053,2,,60,6,1,6,7645,,
5874,3,3,,9,,59,4,1,4,+1 lap,,
5882,4,4,,7,,59,3,1,3,+1 lap,,
5858,5,5,,6,,58,2,1,2,,,Out of fuel
5863,6,6,,16,,58,1,1,1,,,Out of fuel
5872,7,7,,12,,58,0,1,0,+2 laps,,
5859,8,8,,13,,58,0,1,0,+2 laps,,
5871,9,9,,15,,57,0,1,0,+3 laps,,
5881,10,DNF,,5,,56,0,1,0,,,Turbo
5875,11,DNF,,26,,52,0,1,0,,,Out of fuel
5879,12,DNF,,8,,46,0,1,0,,,Wheel
5860,13,DNF,,22,,41,0,1,0,,,Transmission
5873,14,DNF,,10,,39,0,1,0,,,Engine
5868,15,DNF,,20,,38,0,1,0,,,Brakes
5876,16,DNF,,25,,31,0,1,0,,,Electrical
5883,17,DNF,,21,,28,0,1,0,,,Overheating
5877,18,DNF,,23,,20,0,1,0,,,Engine
5864,19,DNF,,19,,19,0,1,0,,,Engine
5880,20,DNF,,14,,14,0,1,0,,,Transmission
5867,21,DNF,,1,,11,0,1,0,,,Wheel bearing
5861,22,DNF,,3,,8,0,1,0,,,Engine
5866,23,DNF,,18,,8,0,1,0,,,Wheel bearing
5884,24,DNF,,24,,7,0,1,0,,,Turbo
5870,25,DNF,,11,,5,0,1,0,,,Engine
5878,26,DNS,,17,,,0,1,0,,,
