entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,timePenalty,reasonRetired
6964,1,1,7153132,1,,61,25,1,25,,
6966,2,2,7185759,7,,61,18,1,18,,
6970,3,3,7197052,13,,61,15,1,15,,
6972,4,4,7204287,2,,61,12,1,12,,
6973,5,5,7206291,5,,61,10,1,10,,
6967,6,6,7217009,6,,61,8,1,8,,
6968,7,7,7236486,8,,61,6,1,6,,
6969,8,8,7236952,14,,61,4,1,4,,
6974,9,9,7237393,11,,61,2,1,2,,
6977,10,10,7237800,15,,61,1,1,1,,
6978,11,11,7241611,18,,61,0,1,0,,
6975,12,12,7251026,10,,61,0,1,0,,
6979,13,13,7258293,16,,61,0,1,0,,
6980,14,14,7266644,12,,61,0,1,0,,
6965,15,15,,4,,60,0,1,0,,Engine
6983,16,16,,20,,60,0,1,0,,
6985,17,17,,22,,60,0,1,0,,
6984,18,18,,21,,60,0,1,0,,
6982,19,19,,19,,60,0,1,0,,
6976,20,20,,17,,54,0,1,0,,Accident
6971,21,DNF,,3,,37,0,1,0,,Pneumatics
6981,22,DNF,,9,,23,0,1,0,,Accident
