entrantId,lap,time,timeOfDay,annotation
6970,10,29469,20:23:19,
6984,10,29573,20:23:58,
6975,11,29364,20:25:19,
6980,11,29736,20:25:28,
6982,11,31841,20:25:52,
6985,11,30497,20:25:57,
6984,11,32243,20:26:28,
6967,12,29040,20:26:59,
6977,12,29678,20:27:25,
6965,13,29031,20:28:48,
6968,13,29284,20:28:57,
6974,13,29910,20:29:01,
6983,13,30161,20:29:27,
6979,13,31792,20:29:30,
6966,14,29436,20:30:36,
6969,14,28709,20:30:57,
6972,15,29212,20:32:27,
6971,15,29702,20:32:38,
6973,15,29032,20:32:41,
6981,15,32097,20:33:06,
6978,16,29966,20:35:13,
6964,17,28787,20:36:08,
6976,20,29667,20:42:28,
6984,23,29823,20:50:22,
6980,24,30714,20:50:34,
6979,24,30790,20:50:54,
6985,24,31173,20:51:40,
6966,25,29176,20:52:09,
6971,25,30293,20:52:13,
6967,25,29136,20:52:21,
6968,25,30085,20:52:22,
6970,25,33013,20:52:24,
6969,25,29396,20:52:31,
6974,25,30253,20:52:32,
6975,25,31706,20:52:42,
6977,25,30166,20:52:54,
6978,25,30444,20:53:06,
6982,25,32008,20:53:55,
6983,26,37700,20:55:33,
6971,33,73009,21:11:23,
6980,39,29999,21:22:44,
6965,40,28909,21:24:28,
6977,40,31230,21:24:36,
6984,40,29421,21:25:13,
6972,41,29616,21:26:16,
6978,41,30175,21:26:35,
6985,41,29687,21:27:04,
6976,42,29777,21:28:14,
6967,42,29573,21:28:15,
6979,42,33836,21:28:43,
6983,42,30141,21:28:50,
6973,43,30085,21:30:03,
6964,44,28934,21:31:26,
6982,54,31546,21:52:04,
