sessionId,entrantId,positionOrder,positionText,laps,time
2020-09-Q1,7203,1,1,,75749
2020-09-Q1,7200,2,2,,75778
2020-09-Q1,7199,3,3,,76335
2020-09-Q1,7196,4,4,,76527
2020-09-Q1,7192,5,5,,76596
2020-09-Q1,7193,6,6,,76698
2020-09-Q1,7194,7,7,,76701
2020-09-Q1,7198,8,8,,76825
2020-09-Q1,7186,9,9,,76895
2020-09-Q1,7197,10,10,,76928
2020-09-Q1,7185,11,11,,76981
2020-09-Q1,7201,12,12,,76993
2020-09-Q1,7189,13,13,,77059
2020-09-Q1,7190,14,14,,77069
2020-09-Q1,7187,15,15,,77072
2020-09-Q1,7191,16,16,6,77125
2020-09-Q1,7204,17,17,6,77220
2020-09-Q1,7202,18,18,9,77232
2020-09-Q1,7188,19,19,9,77320
2020-09-Q1,7195,20,20,6,77348
