sessionId,entrantId,positionOrder,positionText,laps,time
2020-09-FP1,7203,1,1,33,77879
2020-09-FP1,7199,2,2,32,77927
2020-09-FP1,7193,3,3,27,78186
2020-09-FP1,7200,4,4,28,78409
2020-09-FP1,7191,5,5,30,78676
2020-09-FP1,7198,6,6,28,78805
2020-09-FP1,7197,7,7,31,78839
2020-09-FP1,7186,8,8,30,78981
2020-09-FP1,7196,9,9,34,79068
2020-09-FP1,7185,10,10,25,79140
2020-09-FP1,7189,11,11,21,79219
2020-09-FP1,7190,12,12,25,79224
2020-09-FP1,7187,13,13,27,79267
2020-09-FP1,7204,14,14,28,79322
2020-09-FP1,7201,15,15,33,79457
2020-09-FP1,7202,16,16,29,79478
2020-09-FP1,7195,17,17,25,79551
2020-09-FP1,7194,18,18,23,79836
2020-09-FP1,7192,19,19,29,79840
2020-09-FP1,7188,20,20,32,80034
