entrantId,positionOrder,positionText,laps,time
7200,1,1,,75144
7203,2,2,,75203
7199,3,3,,75509
7196,4,4,,75954
7193,5,5,,76270
7192,6,6,,76311
7194,7,7,,76356
7185,8,8,,76543
7201,9,9,,77870
7198,10,10,,
