sessionId,entrantId,positionOrder,positionText,laps,time
1996-09-WU,6405,1,1,15,78319
1996-09-WU,6402,2,2,11,78329
1996-09-WU,6406,3,3,16,78355
1996-09-WU,6407,4,4,9,78489
1996-09-WU,6400,5,5,12,78689
1996-09-WU,6403,6,6,13,78690
1996-09-WU,6404,7,7,12,78759
1996-09-WU,6408,8,8,14,78968
1996-09-WU,6411,9,9,16,79033
1996-09-WU,6410,10,10,13,79077
1996-09-WU,6401,11,11,11,79230
1996-09-WU,6413,12,12,11,79401
1996-09-WU,6417,13,13,14,79506
1996-09-WU,6409,14,14,15,79729
1996-09-WU,6415,15,15,15,79948
1996-09-WU,6416,16,16,13,80017
1996-09-WU,6419,17,17,17,80433
1996-09-WU,6418,18,18,16,81023
1996-09-WU,6414,19,19,10,81225
1996-09-WU,6412,20,20,11,81469
