sessionId,entrantId,positionOrder,positionText,laps,time
2000-05-Q,6511,1,1,10,80974
2000-05-Q,6509,2,2,11,81052
2000-05-Q,6512,3,3,11,81416
2000-05-Q,6510,4,4,11,81422
2000-05-Q,6517,5,5,12,81605
2000-05-Q,6529,6,6,12,81963
2000-05-Q,6514,7,7,12,82006
2000-05-Q,6513,8,8,12,82135
2000-05-Q,6525,9,9,12,82185
2000-05-Q,6515,10,10,11,82370
2000-05-Q,6518,11,11,12,82385
2000-05-Q,6526,12,12,12,82421
2000-05-Q,6524,13,13,12,82443
2000-05-Q,6519,14,14,11,82569
2000-05-Q,6516,15,15,12,82781
2000-05-Q,6523,16,16,12,82841
2000-05-Q,6530,17,17,12,82882
2000-05-Q,6521,18,18,6,82894
2000-05-Q,6520,19,19,12,83010
2000-05-Q,6522,20,20,10,83033
2000-05-Q,6527,21,21,11,83486
2000-05-Q,6528,22,22,12,84257
