entrantId,lap,time,timeOfDay,annotation
6883,10,20854,14:20:59,
6916,10,22293,14:21:09,
6891,10,25532,14:21:18,
6892,10,22640,14:21:19,
6885,11,21786,14:22:29,
6895,11,22262,14:22:46,
6893,11,23397,14:23:04,
6890,11,21371,14:23:12,
6907,11,22222,14:23:27,
6908,11,25337,14:23:32,
6884,12,21880,14:23:59,
6882,12,20690,14:24:05,
6915,12,22886,14:24:10,
6889,12,20767,14:24:17,
6897,12,23725,14:24:35,
6899,12,22349,14:24:42,
6902,12,22772,14:24:53,
6894,12,21902,14:24:55,
6898,12,22215,14:24:56,
6906,12,23633,14:25:35,
6888,13,21948,14:26:02,
6900,13,23734,14:26:24,
6904,13,23118,14:26:49,
6917,13,22844,14:27:04,
6893,16,13186,14:31:22,Drive-through
6890,23,25434,14:42:16,
6892,24,22217,14:43:19,
6900,24,22552,14:43:20,
6902,24,22147,14:43:45,
6898,24,20570,14:43:49,
6883,25,20000,14:44:03,
6915,25,23208,14:44:04,
6916,25,21138,14:44:34,
6891,25,24194,14:44:47,
6899,25,21460,14:44:55,
6906,25,22501,14:46:40,
6884,26,20803,14:45:16,
6888,26,20071,14:46:04,
6894,26,20589,14:46:48,
6885,27,21065,14:46:49,
6889,27,19939,14:47:28,
6895,27,20801,14:47:32,
6882,28,20611,14:48:22,
6893,28,21426,14:49:55,
6907,28,20613,14:50:32,
6917,28,23563,14:51:12,
6908,29,20916,14:52:27,
6898,32,13201,14:56:05,Drive-through
6897,34,22852,14:58:08,
6915,36,19936,15:00:23,
6892,37,20580,15:02:51,
6906,37,27839,15:05:37,
6883,39,20673,15:04:48,
6884,40,20861,15:05:54,
6916,40,22453,15:06:53,
6882,41,19664,15:07:32,
6885,42,20046,15:08:53,
6895,42,20935,15:10:06,
6899,43,20360,15:11:41,
6902,43,20990,15:12:56,
6917,43,21651,15:14:54,
6898,44,20917,15:14:07,
6915,47,20126,15:16:33,
6900,47,21345,15:17:40,
6908,47,49849,15:20:46,
6906,48,23010,15:23:32,
6902,49,22364,15:22:56,
6889,50,20563,15:22:04,
6891,50,21353,15:22:54,
6892,50,31539,15:22:55,
6894,50,21796,15:23:22,
6893,50,23016,15:23:34,
6883,51,21122,15:22:51,
6908,51,22470,15:28:37,
6906,51,22458,15:28:58,
6884,52,20855,15:24:11,
6892,52,25596,15:26:36,
6902,52,21715,15:28:12,
6883,53,20715,15:26:20,
6891,53,21609,15:28:00,
6894,53,21503,15:28:27,
6893,53,22825,15:28:55,
6907,53,20929,15:30:17,
6884,54,21628,15:27:35,
6889,54,23244,15:28:47,
6884,56,13173,15:30:48,Drive-through
6916,58,21157,15:33:53,
6897,62,21258,15:40:56,
