entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
6597,1,1,5542195,7,,56,10,1,10,,,
6593,2,2,5581481,5,,56,8,1,8,39286,,
6599,3,3,5606202,1,,56,6,1,6,"01:04,01",,
6595,4,4,5630221,17,,56,5,1,5,"01:28,03",,
6598,5,5,,2,,55,4,1,4,+1 lap,,
6592,6,6,,3,,55,3,1,3,+1 lap,,
6607,7,7,,9,,55,2,1,2,+1 lap,,
6600,8,8,,6,,55,1,1,1,+1 lap,,
6601,9,9,,13,,55,0,1,0,+1 lap,,
6603,10,10,,20,,55,0,1,0,+1 lap,,
6611,11,11,,PL,,55,0,1,0,+1 lap,,
6594,12,12,,8,,53,0,1,0,+3 laps,,
6609,13,13,,18,,52,0,1,0,+4 laps,,
6605,14,DNF,,15,,42,0,1,0,,,Brakes
6608,15,DNF,,19,,41,0,1,0,,,Unwell
6604,16,DNF,,16,,35,0,1,0,,,Engine
6610,17,DNF,,10,,12,0,1,0,,,Fuel pressure
6596,18,DNF,,4,,2,0,1,0,,,Electrical
6602,19,DNF,,14,,0,0,1,0,,,Electrical
6606,20,DNS,,12,,,0,1,0,,,Electrical
