entrantId,lap,time,timeOfDay,annotation
6594,1,246282,15:05:54,
6605,1,54484,15:06:02,
6609,1,166858,15:06:06,
6592,3,37480,15:09:10,
6592,9,24113,15:19:36,
6609,10,37912,15:23:57,
6610,12,34161,15:23:52,
6600,13,50283,15:25:30,
6608,13,50327,15:25:53,
6599,14,36520,15:26:43,
6604,15,67590,15:29:00,
6598,16,35894,15:30:35,
6607,17,35888,15:32:11,
6611,17,37502,15:32:43,
6601,17,46067,15:32:44,
6597,19,37350,15:34:53,
6605,19,37044,15:36:53,
6593,22,35338,15:39:59,
6595,22,35099,15:40:25,
6603,22,55468,15:41:03,
6592,26,34705,15:48:03,
6594,28,38546,15:54:36,
6609,31,39098,16:00:19,
6611,33,42491,15:59:57,
6607,34,38422,16:00:47,
6600,34,35669,16:01:17,
6599,35,36418,16:01:46,
6601,35,35623,16:03:34,
6608,35,39556,16:04:02,
6598,36,50029,16:04:04,
6593,38,34879,16:06:38,
6605,38,37199,16:09:26,
6597,40,35234,16:09:32,
6595,40,34311,16:10:42,
6592,43,35171,16:16:18,
6611,48,36382,16:25:29,
