entrantId,lap,time,timeOfDay,annotation
6764,23,29057,14:33:02,
6776,23,26446,14:33:28,
6782,24,28747,14:35:26,
6781,24,25757,14:35:46,
6762,26,24861,14:36:29,
6766,26,25872,14:36:43,
6763,29,25329,14:40:21,
6770,32,28197,14:45:02,
6783,36,14703,14:51:22,
6769,37,24726,14:51:47,
6783,37,28595,14:52:52,
6768,41,24998,14:57:02,
6774,42,27318,14:58:43,
6777,44,26804,15:00:52,
6765,44,25501,15:01:20,
6780,44,26838,15:01:56,
6771,45,28254,15:02:00,
6779,45,26479,15:02:31,
6767,47,25002,15:05:03,
6773,47,25228,15:05:42,
6772,49,25042,15:08:24,
6762,51,24687,15:08:29,
6781,51,26295,15:11:51,
6763,53,23297,15:11:11,
6766,55,28150,15:14:23,
6764,55,24025,15:14:41,
6782,57,23948,15:18:58,
6776,59,24092,15:20:55,
6769,60,24010,15:22:09,
6768,61,24936,15:23:28,
