sessionId,entrantId,positionOrder,positionText,laps,time
2007-05-FP2,6762,1,1,40,75940
2007-05-FP2,6767,2,2,43,76215
2007-05-FP2,6763,3,3,19,76296
2007-05-FP2,6773,4,4,39,76354
2007-05-FP2,6764,5,5,41,76753
2007-05-FP2,6766,6,6,37,76784
2007-05-FP2,6771,7,7,48,76848
2007-05-FP2,6776,8,8,34,76852
2007-05-FP2,6775,9,9,16,77292
2007-05-FP2,6774,10,10,16,77414
2007-05-FP2,6769,11,11,40,77449
2007-05-FP2,6768,12,12,45,77457
2007-05-FP2,6782,13,13,47,77459
2007-05-FP2,6770,14,14,43,77486
2007-05-FP2,6777,15,15,34,77516
2007-05-FP2,6778,16,16,42,77898
2007-05-FP2,6765,17,17,41,78086
2007-05-FP2,6779,18,18,40,78233
2007-05-FP2,6783,19,19,25,78328
2007-05-FP2,6772,20,20,38,78662
2007-05-FP2,6781,21,21,35,78820
2007-05-FP2,6780,22,22,29,79358
