entrantId,lap,time,timeOfDay,annotation
7290,10,27376,15:38:07,
7288,11,24396,15:39:33,
7296,12,24660,15:41:12,
7305,13,24212,15:42:27,
7297,14,26095,15:43:56,
7302,14,24779,15:43:57,
7303,15,24538,15:45:13,
7312,19,25183,15:50:52,
7314,19,24215,15:50:56,
7283,20,24228,15:52:13,
7311,20,23931,15:52:19,
7293,20,25667,15:52:50,
7284,21,23819,15:53:46,
7294,21,24798,15:54:03,
7299,22,23727,15:55:26,
7300,23,24133,15:56:53,
7291,24,24249,15:58:45,
7287,25,24658,16:00:06,
7313,27,24255,16:02:46,
7290,31,24686,16:09:08,
7305,33,24281,16:11:56,
7288,33,25959,16:11:58,
7296,33,24765,16:12:15,
7297,39,24328,16:20:52,
7300,41,31799,16:23:21,
