entrantId,lap,time,timeOfDay,annotation
6615,6,41400,14:43:56,
6620,9,29081,14:48:45,
6601,9,36905,14:49:12,
6611,10,27991,14:50:12,
6604,10,28377,14:50:19,
6610,11,28836,14:51:51,
6618,11,29224,14:51:54,
6621,11,38377,14:52:37,
6616,12,28552,14:53:08,
6619,12,28640,14:53:09,
6596,12,28157,14:53:24,
6597,13,30416,14:54:57,
6603,13,40333,14:55:27,
6595,14,28666,14:56:48,
6602,14,31141,14:57:02,
6627,15,30197,14:58:17,
6600,15,29560,14:58:23,
6607,16,30374,14:59:47,
6609,19,30858,15:06:07,
6620,21,28366,15:08:24,
6604,22,28998,15:09:52,
6611,24,28294,15:12:56,
6615,24,28286,15:13:08,
6595,24,27517,15:13:08,
6610,25,28613,15:14:39,
6603,25,35895,15:15:34,
6616,26,28590,15:15:33,
6596,26,28537,15:15:52,
6621,31,36367,15:26:55,
6618,32,30476,15:25:46,
6627,32,31563,15:25:53,
6597,33,30230,15:27:11,
6607,33,31624,15:27:20,
6600,33,30119,15:27:38,
6620,34,30688,15:29:38,
6604,35,29867,15:31:02,
6615,37,28786,15:34:06,
6609,37,29803,15:36:32,
6611,38,27874,15:35:41,
6595,38,28522,15:35:42,
6610,39,28125,15:37:30,
6616,40,28425,15:38:03,
6596,41,27104,15:39:57,
6595,41,38255,15:41:17,
