entrantId,lap,time,pos
6637,1,83407,1
6629,1,86178,2
6631,1,87032,3
6638,1,88558,4
6632,1,89055,5
6630,1,89789,6
6635,1,90182,7
6641,1,90748,8
6636,1,91037,9
6643,1,91698,10
6644,1,92917,11
6640,1,93343,12
6646,1,93881,13
6639,1,94845,14
6634,1,95168,15
6642,1,95307,16
6645,1,96379,17
6647,1,97378,18
6648,1,98589,19
6633,1,105755,20
6637,2,81981,1
6629,2,81391,2
6631,2,82315,3
6638,2,83739,4
6632,2,83755,5
6630,2,83767,6
6635,2,84139,7
6641,2,84425,8
6636,2,84474,9
6643,2,84706,10
6640,2,84915,11
6644,2,85901,12
6646,2,85967,13
6639,2,85580,14
6634,2,85915,15
6642,2,86340,16
6645,2,86473,17
6647,2,88910,18
6648,2,89665,19
6633,2,111267,20
6637,3,81954,1
6629,3,81192,2
6631,3,82417,3
6638,3,83285,4
6632,3,83588,5
6630,3,83462,6
6635,3,83302,7
6641,3,83455,8
6636,3,83627,9
6643,3,84021,10
6640,3,83425,11
6644,3,84736,12
6646,3,85951,13
6639,3,85893,14
6634,3,85909,15
6642,3,85850,16
6645,3,85973,17
6647,3,88163,18
6648,3,88914,19
6633,3,84395,20
6637,4,82081,1
6629,4,81651,2
6631,4,82802,3
6638,4,83539,4
6632,4,83468,5
6630,4,83213,6
6635,4,83234,7
6641,4,83381,8
6636,4,83330,9
6643,4,84048,10
6640,4,83431,11
6644,4,84030,12
6646,4,85788,13
6639,4,85690,14
6634,4,85433,15
6642,4,85908,16
6645,4,85512,17
6647,4,87636,18
6648,4,88513,19
6633,4,84988,20
6637,5,81673,1
6629,5,81653,2
6631,5,82668,3
6638,5,83286,4
6632,5,83486,5
6630,5,83748,6
6635,5,83476,7
6641,5,83400,8
6636,5,83496,9
6643,5,83624,10
6640,5,83569,11
6644,5,84294,12
6646,5,86113,13
6639,5,85958,14
6634,5,85926,15
6642,5,85596,16
6645,5,85517,17
6647,5,87472,18
6648,5,88016,19
6633,5,83991,20
6637,6,81929,1
