entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,timePenalty,reasonRetired
6629,1,1,5179670,2,,62,10,1,10,,
6637,2,2,5189372,1,,62,8,1,8,,
6631,3,3,5201287,3,,62,6,1,6,,
6636,4,4,5203324,6,,62,5,1,5,,
6635,5,5,5215886,9,,62,4,1,4,,
6630,6,6,5216353,4,,62,3,1,3,,
6632,7,7,5235400,5,,62,2,1,2,,
6634,8,8,,20,,61,1,1,1,,
6639,9,9,,18,,61,0,1,0,,
6640,10,10,,12,,61,0,1,0,,
6644,11,11,,13,,61,0,1,0,,
6633,12,12,,11,,61,0,1,0,,
6641,13,13,,8,,61,0,1,0,,
6642,14,14,,14,,60,0,1,0,,
6648,15,15,,19,,58,0,1,0,,
6638,16,16,,7,,56,0,1,0,,Engine
6645,17,DNF,,16,,48,0,1,0,,Driveshaft
6643,18,DNF,,10,,32,0,1,0,,Accident
6647,19,DNF,,17,,22,0,1,0,,Brakes
6646,20,DNF,,15,,6,0,1,0,,Hydraulics
