entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
6245,1,1,4720885,1,,45,10,1,10,,,
6272,2,2,4737549,3,,45,6,1,6,16664,,
6267,3,3,4780234,5,,45,4,1,4,59349,,
6251,4,4,4789114,4,,45,3,1,3,"01:08,23",,
6273,5,5,4812401,7,,45,2,1,2,"01:31,52",,
6269,6,6,4815639,9,,45,1,1,1,"01:34,75",,
6268,7,7,4816726,10,,45,0,1,0,"01:35,84",,
6266,8,8,,6,,44,0,1,0,+1 lap,,
6270,9,9,,14,,44,0,1,0,+1 lap,,
6255,10,10,,13,,44,0,1,0,+1 lap,,
6264,11,11,,20,,44,0,1,0,+1 lap,,
6260,12,12,,23,,44,0,1,0,+1 lap,,
6276,13,13,,24,,44,0,1,0,+1 lap,,
6278,14,14,,22,,44,0,1,0,+1 lap,,
6244,15,15,,2,,43,0,1,0,,,Tyre
6262,16,16,,26,,43,0,1,0,+2 laps,,
6274,17,17,,11,,42,0,1,0,+3 laps,,
6256,18,DNF,,17,,34,0,1,0,,,Wheel bearing
6279,19,DNF,,21,,28,0,1,0,,,Halfshaft
6271,20,DNF,,18,,22,0,1,0,,,Spun off
6254,21,DNF,,15,,19,0,1,0,,,Spun off
6275,22,DNF,,8,,9,0,1,0,,,Collision
6250,23,DNF,,12,,4,0,1,0,,,Collision
6263,24,DNF,,25,,4,0,1,0,,,Suspension
6277,25,DNF,,19,,1,0,1,0,,,Gearbox
6261,26,DNF,,16,,0,0,1,0,,,Gearbox
