entrantId,positionOrder,positionText,laps,time
6245,1,1,9,98748
6244,2,2,12,98905
6272,3,3,12,99580
6251,4,4,12,99616
6267,5,5,12,100135
6266,6,6,12,100855
6275,7,7,12,101220
6269,8,8,3,101242
6273,9,9,10,101292
6274,10,10,12,101449
6270,11,11,12,101642
6268,12,12,3,101726
6261,13,13,12,101945
6256,14,14,12,102025
6271,15,15,11,102032
6277,16,16,12,102203
6250,17,17,10,102468
6279,18,18,12,102682
6260,19,19,12,102910
6255,20,20,4,102970
6276,21,21,12,103007
6278,22,22,11,103353
6254,23,23,4,103561
6264,24,24,6,104058
6262,25,25,12,104166
6263,26,26,4,104641
