sessionId,entrantId,positionOrder,positionText,laps,time
2013-14-Q2,6964,1,1,,97569
2013-14-Q2,6973,2,2,,97824
2013-14-Q2,6965,3,3,,97840
2013-14-Q2,6974,4,4,,97913
2013-14-Q2,6966,5,5,,97978
2013-14-Q2,6972,6,6,,98031
2013-14-Q2,6971,7,7,,98076
2013-14-Q2,6970,8,8,,98181
2013-14-Q2,6967,9,9,,98295
2013-14-Q2,6975,10,10,,98327
2013-14-Q2,6969,11,11,,98362
2013-14-Q2,6968,12,12,,98365
2013-14-Q2,6981,13,13,,98417
2013-14-Q2,6977,14,14,,98431
2013-14-Q2,6976,15,15,,98718
2013-14-Q2,6980,16,16,,98781
