sessionId,entrantId,positionOrder,positionText,laps,time
2013-14-FP3,6964,1,1,17,97881
2013-14-FP3,6965,2,2,17,98018
2013-14-FP3,6972,3,3,16,98318
2013-14-FP3,6973,4,4,15,98332
2013-14-FP3,6966,5,5,13,98486
2013-14-FP3,6971,6,6,19,98701
2013-14-FP3,6967,7,7,14,98816
2013-14-FP3,6970,8,8,17,98857
2013-14-FP3,6974,9,9,16,98961
2013-14-FP3,6968,10,10,14,99114
2013-14-FP3,6975,11,11,15,99128
2013-14-FP3,6978,12,12,16,99196
2013-14-FP3,6977,13,13,17,99204
2013-14-FP3,6969,14,14,15,99274
2013-14-FP3,6981,15,15,17,99327
2013-14-FP3,6976,16,16,19,99371
2013-14-FP3,6980,17,17,15,99665
2013-14-FP3,6979,18,18,17,100128
2013-14-FP3,6982,19,19,19,101360
2013-14-FP3,6983,20,20,20,101614
2013-14-FP3,6984,21,21,14,101646
2013-14-FP3,6985,22,22,17,102267
