entrantId,lap,time,timeOfDay,annotation
6977,3,29829,15:09:31,
6968,4,26948,15:11:11,
6967,6,22474,15:14:57,
6978,7,23470,15:16:37,
6976,7,23814,15:16:40,
6975,7,23096,15:16:43,
6979,8,23912,15:18:36,
6973,9,22270,15:19:55,
6966,9,22208,15:20:07,
6982,9,24320,15:20:36,
6971,10,22519,15:21:39,
6972,10,23412,15:21:47,
6974,10,23654,15:21:50,
6969,10,22901,15:22:03,
6983,10,17513,15:22:24,
6984,10,23097,15:22:31,
6964,11,22662,15:23:22,
6970,11,22924,15:23:39,
6983,11,23987,15:24:34,
6965,12,22587,15:25:27,
6980,12,24477,15:25:54,
6985,12,23761,15:26:16,
6981,18,23892,15:36:21,
6968,22,25946,15:43:41,
6978,23,23642,15:45:35,
6976,23,23854,15:45:42,
6980,24,23845,15:47:44,
6970,25,23236,15:48:47,
6974,26,24112,15:50:32,
6972,28,42432,15:53:56,
6966,28,22807,15:54:07,
6977,28,23155,15:54:36,
6979,28,24240,15:54:54,
6973,29,22251,15:55:45,
6967,29,22401,15:56:20,
6965,30,22718,15:57:29,
6982,30,24366,15:58:50,
6984,30,23814,15:59:15,
6985,30,26299,15:59:21,
6983,30,24548,15:59:22,
6964,31,22935,15:58:48,
6971,31,22767,15:58:56,
6981,31,23194,16:00:11,
6965,31,23490,16:00:12,
6975,31,23408,16:00:19,
6969,31,38893,16:00:22,
6980,38,24016,16:16:31,
6977,38,71445,16:16:46,
6977,41,18979,16:23:32,
