entrantId,positionOrder,positionText,laps,time
5728,1,1,,72092
5726,2,2,,72458
5729,3,3,,73089
5725,4,4,,73095
5733,5,5,,73113
5732,6,6,,73157
5717,7,7,,73253
5713,8,8,,73526
5741,9,9,,73783
5710,10,10,,73855
5711,11,11,,73949
5740,12,12,,73972
5692,13,13,,74750
5699,14,14,,75174
5684,15,15,,75252
5722,16,16,,75428
5698,17,17,,75440
5704,18,18,,75501
5735,19,19,,75912
5743,20,20,,76640
5731,21,21,,76880
5720,22,22,,77408
5708,23,23,,77454
5744,24,24,,77524
5701,25,25,,77593
5734,26,26,,77816
5738,27,27,,77936
5742,28,28,,78069
5685,29,29,,78261
