entrantId,positionOrder,positionText,laps,time
6094,1,1,,97159
6111,2,2,,97301
6063,3,3,,97321
6068,4,4,,97453
6062,5,5,,97871
6083,6,6,,98428
6069,7,7,,98536
6103,8,8,,99201
6082,9,9,,99526
6102,10,10,,100063
6084,11,11,,100186
6078,12,12,,100583
6095,13,13,,100594
6107,14,14,,100908
6097,15,15,,101093
6066,16,16,,101746
6109,17,17,,102068
6099,18,18,,102108
6098,19,19,,102304
6081,20,20,,102325
6113,21,21,,102533
6096,22,22,,102720
6093,23,23,,103538
6105,24,24,,103733
6104,25,25,,103798
6106,26,26,,104360
6108,27,27,,105888
6072,28,28,,112203
