entrantId,positionOrder,positionText,laps,time
6084,1,1,,95571
6062,2,2,,97268
6083,3,3,,97394
6111,4,4,,97595
6103,5,5,,97631
6094,6,6,,98036
6096,7,7,,98716
6107,8,8,,98859
6102,9,9,,98925
6063,10,10,,98940
6108,11,11,,98996
6104,12,12,,99081
6113,13,13,,99257
6078,14,14,,99362
6082,15,15,,99733
6068,16,16,,99932
6095,17,17,,100150
6066,18,18,,100311
6106,19,19,,100410
6109,20,20,,100461
6069,21,21,,100539
6081,22,22,,100608
6099,23,23,,100694
6098,24,24,,101599
6093,25,25,,102823
6072,26,26,,104280
