entrantId,positionOrder,positionText,laps,time
6689,1,1,24,80409
6695,2,2,35,80519
6675,3,3,18,81281
6681,4,4,26,81410
6682,5,5,24,81631
6676,6,6,17,81662
6693,7,7,23,81914
6671,8,8,21,82473
6669,9,9,29,82544
6680,10,10,23,82626
6672,11,11,21,82652
6674,12,12,16,82861
6679,13,13,24,82886
6688,14,14,15,82913
6673,15,15,18,82935
6677,16,16,23,83558
6670,17,17,12,83560
6678,18,18,25,83574
6705,19,19,23,83670
6699,20,20,21,84093
6683,21,21,24,84862
6684,22,22,25,85184
6706,23,23,17,85269
6692,24,24,1,
