sessionId,entrantId,positionOrder,positionText,laps,time
2020-16-FP2,7212,1,1,48,54713
2020-16-FP2,7199,2,2,43,54841
2020-16-FP2,7192,3,3,52,54866
2020-16-FP2,7198,4,4,50,54940
2020-16-FP2,7196,5,5,42,55036
2020-16-FP2,7197,6,6,58,55068
2020-16-FP2,7194,7,7,44,55104
2020-16-FP2,7185,8,8,47,55124
2020-16-FP2,7191,9,9,48,55133
2020-16-FP2,7201,10,10,39,55258
2020-16-FP2,7203,11,11,52,55321
2020-16-FP2,7189,12,12,54,55484
2020-16-FP2,7204,13,13,57,55533
2020-16-FP2,7195,14,14,49,55738
2020-16-FP2,7188,15,15,52,55784
2020-16-FP2,7187,16,16,43,55830
2020-16-FP2,7186,17,17,14,56031
2020-16-FP2,7211,18,18,56,56110
2020-16-FP2,7213,19,19,58,56260
2020-16-FP2,7193,20,20,2,
