sessionId,entrantId,positionOrder,positionText,laps,time
2020-16-Q1,7203,1,1,,53904
2020-16-Q1,7199,2,2,,54037
2020-16-Q1,7212,3,3,,54160
2020-16-Q1,7186,4,4,,54194
2020-16-Q1,7191,5,5,,54207
2020-16-Q1,7192,6,6,,54236
2020-16-Q1,7193,7,7,,54249
2020-16-Q1,7187,8,8,,54301
2020-16-Q1,7198,9,9,,54309
2020-16-Q1,7197,10,10,,54346
2020-16-Q1,7185,11,11,,54388
2020-16-Q1,7201,12,12,,54450
2020-16-Q1,7204,13,13,,54523
2020-16-Q1,7194,14,14,,54595
2020-16-Q1,7196,15,15,,54620
2020-16-Q1,7195,16,16,9,54705
2020-16-Q1,7188,17,17,11,54796
2020-16-Q1,7213,18,18,9,54892
2020-16-Q1,7189,19,19,11,54963
2020-16-Q1,7211,20,20,11,55426
