entrantId,positionOrder,positionText,laps,time
5955,1,1,,89521
5970,2,2,,90568
5962,3,3,,90675
5950,4,4,,91118
5969,5,5,,91381
5946,6,6,,91915
5951,7,7,,92173
5957,8,8,,92390
5959,9,9,,92793
5964,10,10,,92835
5947,11,11,,93181
5960,12,12,,93756
5972,13,13,,93761
5954,14,14,,94027
5961,15,15,,94215
5965,16,16,,95162
5971,17,17,,95397
5958,18,18,,95408
5968,19,19,,95635
5966,20,20,,95793
5956,21,21,,95875
5974,22,22,,96244
5967,23,23,,96409
5973,24,24,,96420
5948,25,25,,96689
5952,26,26,,97907
5975,27,27,,98352
5963,28,28,,98443
5949,29,29,,98677
5953,30,30,,99302
