entrantId,positionOrder,positionText,laps,time
5955,1,1,,105165
5962,2,2,,106460
5961,3,3,,106885
5954,4,4,,106908
5950,5,5,,107073
5970,6,6,,107920
5958,7,7,,108172
5959,8,8,,109463
5969,9,9,,109470
5951,10,10,,109484
5964,11,11,,109676
5947,12,12,,109883
5957,13,13,,109900
5946,14,14,,110486
5960,15,15,,110556
5968,16,16,,111062
5972,17,17,,111285
5971,18,18,,111673
5967,19,19,,111857
5965,20,20,,111884
5948,21,21,,112026
5975,22,22,,112901
5974,23,23,,113194
5973,24,24,,113897
5966,25,25,,114879
5956,26,26,,115128
