entrantId,positionOrder,positionText,laps,time
5954,1,1,,91234
5955,2,2,,91761
5950,3,3,,91987
5969,4,4,,92609
5961,5,5,,92887
5962,6,6,,93137
5970,7,7,,93276
5960,8,8,,93953
5959,9,9,,93974
5946,10,10,,94177
5951,11,11,,95146
5957,12,12,,95346
5947,13,13,,95357
5971,14,14,,96585
5972,15,15,,96871
5967,16,16,,96975
5965,17,17,,96984
5964,18,18,,97033
5966,19,19,,97821
5975,20,20,,97886
5974,21,21,,98276
5968,22,22,,98520
5956,23,23,,99058
5948,24,24,,99782
5952,25,25,,100377
5958,26,26,,101397
5963,27,27,,102421
5949,28,28,,102591
5973,29,29,,103869
5976,30,30,,106442
5953,31,31,,635816
