entrantId,positionOrder,positionText,laps,time
5955,1,1,,88096
5950,2,2,,88632
5954,3,3,,88782
5970,4,4,,89026
5946,5,5,,90087
5969,6,6,,90114
5962,7,7,,90140
5951,8,8,,90439
5958,9,9,,90929
5947,10,10,,91280
5959,11,11,,91723
5957,12,12,,91833
5964,13,13,,92275
5961,14,14,,92748
5960,15,15,,92843
5972,16,16,,92933
5971,17,17,,93408
5967,18,18,,94474
5956,19,19,,94481
5966,20,20,,94532
5968,21,21,,94579
5948,22,22,,94686
5965,23,23,,94886
5975,24,24,,94910
5973,25,25,,95407
5974,26,26,,95711
5949,27,27,,96137
5952,28,28,,97621
5963,29,29,,98371
5953,30,30,,98614
