entrantId,positionOrder,positionText,laps,time
6356,1,1,11,77225
6352,2,2,12,77512
6357,3,3,10,77925
6374,4,4,10,78761
6364,5,5,10,78810
6373,6,6,11,79047
6384,7,7,12,79238
6375,8,8,11,79295
6382,9,9,6,79524
6365,10,10,11,79845
6353,11,11,12,80000
6377,12,12,12,80309
6383,13,13,12,80527
6355,14,14,10,80796
6385,15,15,12,80943
6360,16,16,12,81076
6371,17,17,12,81323
6361,18,18,12,81894
6354,19,19,12,81930
6370,20,20,12,82104
6367,21,21,11,83466
6366,22,22,12,83647
6368,23,23,10,84184
6369,24,24,12,84865
