entrantId,lap,time,timeOfDay,annotation
7296,1,26587,15:04:16,
7309,1,29691,15:04:31,
7283,2,16369,15:05:57,
7311,2,16393,15:05:59,
7312,2,16380,15:06:01,
7313,2,16415,15:06:03,
7299,2,18076,15:06:05,
7294,2,16600,15:06:08,
7297,2,16778,15:06:09,
7293,2,16646,15:06:11,
7290,2,16380,15:06:12,
7303,2,16737,15:06:13,
7314,2,17946,15:06:17,
7291,2,18143,15:06:19,
7284,2,17428,15:06:20,
7288,2,17467,15:06:22,
7300,2,17324,15:06:23,
7302,2,17337,15:06:25,
7287,2,17130,15:06:27,
7306,2,17033,15:06:28,
7296,2,25654,15:06:31,
7309,2,16246,15:06:33,
7288,8,24374,15:14:10,
7297,11,21891,15:17:41,
7306,12,21333,15:19:01,
7313,14,21993,15:21:10,
7299,14,21290,15:21:12,
7290,14,21814,15:21:20,
7303,14,21562,15:21:22,
7314,14,22262,15:21:23,
7291,14,22028,15:21:26,
7300,14,22467,15:21:27,
7302,14,23194,15:21:32,
7311,15,23425,15:22:36,
7312,15,26283,15:22:41,
7294,15,22371,15:22:48,
7293,15,24332,15:22:54,
7287,21,31785,15:30:27,
7300,22,29912,15:31:40,
7309,23,27286,15:32:50,
7283,24,21365,15:33:13,
7284,25,21655,15:34:47,
7296,34,22250,15:46:08,
7293,36,22050,15:48:10,
7306,37,21074,15:49:41,
7288,38,21910,15:50:48,
7291,40,30427,15:52:55,
7287,40,21975,15:53:22,
7299,41,22088,15:53:39,
7314,41,21702,15:53:57,
7303,41,27683,15:54:04,
7300,41,22313,15:54:36,
7313,42,27724,15:54:50,
7302,43,21543,15:56:40,
7309,43,21392,15:56:56,
7294,44,21993,15:57:15,
7290,44,27804,15:57:30,
7312,45,28583,15:58:10,
7311,47,21470,16:00:26,
7283,49,21641,16:02:31,
7284,50,21267,16:04:07,
7293,54,21837,16:09:28,
7283,69,21328,16:25:43,
