entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,timePenalty,reasonRetired
7283,1,1,5133607,1,,71,26,1,26,,
7311,2,2,5138762,2,,71,18,1,18,,
7284,3,3,5150795,15,,71,15,1,15,,
7299,4,4,5159934,4,,71,12,1,12,,
7294,5,5,5163924,7,,71,10,1,10,,
7312,6,6,5154984,3,,71,8,1,8,,
7314,7,7,5182010,11,,71,6,1,6,,
7313,8,8,5172803,5,,71,4,1,4,,
7293,9,9,5192650,6,,71,2,1,2,,
7290,10,10,5191274,9,,71,1,1,1,,
7303,11,11,5203374,10,,71,0,1,0,,
7288,12,12,,17,,70,0,1,0,,
7302,13,13,,18,,70,0,1,0,,
7291,14,14,,12,,70,0,1,0,,
7287,15,15,,14,,70,0,1,0,,
7300,16,16,,13,,70,0,1,0,,
7306,17,17,,PL,,70,0,1,0,,
7296,18,18,,PL,,70,0,1,0,,
7309,19,19,,16,,70,0,1,0,,
7297,20,DNF,,8,,12,0,1,0,,Motor
