entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
6340,1,1,6471480,1,,81,10,1,10,,,
6329,2,2,6473991,11,,81,6,1,6,2511,,
6294,3,3,6523967,9,,81,4,1,4,52487,,
6299,4,4,6542010,5,,81,3,1,3,"01:10,53",,
6306,5,5,,12,,80,2,1,2,+1 lap,,
6328,6,6,,8,,80,1,1,1,+1 lap,,
6310,7,7,,10,,80,0,1,0,+1 lap,,
6295,8,8,,19,,80,0,1,0,+1 lap,,
6323,9,9,,18,,79,0,1,0,+2 laps,,
6349,10,10,,17,,79,0,1,0,+2 laps,,
6348,11,11,,20,,79,0,1,0,+2 laps,,
6293,12,12,,4,,76,0,1,0,,,Brakes
6324,13,DNF,,16,,69,0,1,0,,,Suspension
6290,14,DNF,,13,,66,0,1,0,,,Collision
6351,15,DNF,,25,,56,0,1,0,,,Gearbox
6347,16,DNF,,22,,49,0,1,0,,,Electrical
6311,17,DNF,,24,,49,0,1,0,,,Engine
6342,18,DNF,,14,,40,0,1,0,,,Throttle
6291,19,DNF,,2,,35,0,1,0,,,Collision
6331,20,DNF,,3,,35,0,1,0,,,Collision
6345,21,DNF,,26,,21,0,1,0,,,Gearbox
6289,22,DNF,,15,,19,0,1,0,,,Spun off
6343,23,DNF,,23,,18,0,1,0,,,Oil leak
6296,24,DNF,,21,,17,0,1,0,,,Oil leak
6300,25,DNF,,6,,15,0,1,0,,,Spun off
6346,26,DNF,,7,,13,0,1,0,,,Gearbox
