entrantId,positionOrder,positionText,laps,time
1259,1,1,,120400
1226,2,2,,120600
1255,3,3,,121400
1260,4,4,,122000
1279,5,5,,123000
1257,6,6,,123200
1268,7,7,,123800
1258,8,8,,124000
1256,9,9,,124200
1263,10,10,,125000
1264,11,11,,125000
1261,12,12,,125400
1262,13,13,,125400
1271,14,14,,126600
1267,15,15,,128400
1277,16,16,,128400
1269,17,17,,129600
1265,18,18,,130600
1273,19,19,,131600
1276,20,20,,131600
1270,21,21,,131600
1278,22,22,,131800
1266,23,23,,132800
1275,24,24,,133400
1274,25,25,,147400
